time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-10-25T23:06:42.472Z,-62.3305,-58.1111,10,4.7,mb,,50,1.187,0.93,us,us6000cd3n,2021-01-09T20:05:26.040Z,"South Shetland Islands",earthquake,5.7,1.7,0.11,25,reviewed,us,us
2020-10-25T21:32:42.030Z,-23.2412,-68.5372,117.98,4.6,mwr,,42,0.437,0.78,us,us6000cd2z,2021-01-09T20:05:26.040Z,"50 km SW of San Pedro de Atacama, Chile",earthquake,6,4.1,,,reviewed,us,guc
2020-10-25T21:29:26.255Z,-20.0599,-70.9121,10,4.4,mwr,,119,0.851,0.95,us,us6000cd2k,2021-01-09T20:05:26.040Z,"81 km WNW of Iquique, Chile",earthquake,4.8,1.8,0.069,20,reviewed,us,us
2020-10-25T21:17:14.828Z,-20.0026,-70.9641,10,5.3,mww,,115,0.888,0.67,us,us6000cd2g,2021-01-09T20:05:26.040Z,"88 km WNW of Iquique, Chile",earthquake,4.4,1.8,0.063,24,reviewed,us,us
2020-10-25T12:57:14.879Z,-62.4095,-58.076,10,4.6,mb,,98,1.108,0.72,us,us7000c7lr,2021-01-09T20:05:41.040Z,"South Shetland Islands",earthquake,7.7,1.8,0.129,18,reviewed,us,us
2020-10-25T12:11:29.948Z,-62.3742,-58.0439,10,4.5,mb,,102,1.134,0.61,us,us7000c7l6,2021-01-09T20:05:40.040Z,"South Shetland Islands",earthquake,4,1.9,0.14,15,reviewed,us,us
2020-10-25T11:33:04.814Z,-62.4126,-58.047,10,4.6,mb,,91,1.1,0.83,us,us7000c7l5,2021-01-09T20:05:40.040Z,"South Shetland Islands",earthquake,6.7,1.9,0.132,17,reviewed,us,us
2020-10-24T14:54:26.199Z,-58.2577,-30.1685,10,4.8,mb,,92,5.315,0.96,us,us6000ccms,2021-01-09T20:05:23.040Z,"South Sandwich Islands region",earthquake,5.7,1.9,0.111,25,reviewed,us,us
2020-10-24T13:31:19.498Z,-62.2429,-58.2335,10,4.4,mb,,69,0.201,0.96,us,us7000c7iy,2021-01-09T20:05:40.040Z,"South Shetland Islands",earthquake,4.4,1.8,0.127,18,reviewed,us,us
2020-10-24T12:38:17.000Z,-56.8179,-26.6143,106.73,4.8,mb,,68,6.151,0.57,us,us7000c7j1,2021-01-09T20:05:40.040Z,"South Sandwich Islands region",earthquake,10.9,6.5,0.105,28,reviewed,us,us
2020-10-24T10:40:19.182Z,-62.392,-58.3181,10,5,mww,,89,0.223,0.8,us,us6000cck0,2021-01-09T20:05:23.040Z,"South Shetland Islands",earthquake,6.9,1.8,0.073,18,reviewed,us,us
2020-10-24T01:35:26.017Z,-62.3276,-58.0489,10,4.6,mb,,92,3.637,0.95,us,us7000c7ik,2021-01-09T20:05:40.040Z,"South Shetland Islands",earthquake,8.2,1.9,0.133,17,reviewed,us,us
2020-10-23T22:53:00.758Z,-59.722,-26.1978,35,4.6,mb,,111,7.822,0.59,us,us7000c7g7,2021-01-09T20:05:40.040Z,"South Sandwich Islands region",earthquake,6.1,1.9,0.132,17,reviewed,us,us
2020-10-23T22:51:46.151Z,-59.7326,-26.0629,35,4.1,mb,,202,7.881,0.73,us,us7000c7gd,2021-01-09T20:05:40.040Z,"South Sandwich Islands region",earthquake,12.1,2,0.165,10,reviewed,us,us
2020-10-23T16:29:55.557Z,-27.5866,-67.2969,123.4,5,mb,,66,2.607,0.97,us,us6000cc6p,2021-01-09T20:05:22.040Z,"21 km NW of Londres, Argentina",earthquake,5.9,5.7,0.111,26,reviewed,us,us
2020-10-23T16:06:12.704Z,-62.1607,-57.9088,10,5,mb,,59,0.361,1.02,us,us6000cc4n,2021-01-09T20:05:21.040Z,"South Shetland Islands",earthquake,8.5,1.9,0.086,43,reviewed,us,us
2020-10-23T15:27:50.443Z,-62.3544,-58.2866,10,4.6,mb,,89,0.211,1.01,us,us7000c7g4,2021-01-09T20:05:40.040Z,"South Shetland Islands",earthquake,6.6,2,0.122,20,reviewed,us,us
2020-10-23T02:10:46.872Z,-25.4821,-71.0428,7.84,4.3,mb,,142,0.774,1.25,us,us6000cbup,2021-01-09T20:05:20.040Z,"56 km W of Taltal, Chile",earthquake,6.1,5.6,0.201,9,reviewed,us,us
2020-10-22T21:07:12.866Z,-21.3831,-69.9117,53.14,3.9,mb,,147,0.064,0.6,us,us6000cbqy,2021-01-09T20:05:19.040Z,"83 km NNE of Tocopilla, Chile",earthquake,4.5,4.3,0.361,2,reviewed,us,us
2020-10-22T19:19:46.057Z,-62.3196,-58.2305,10,4.9,mww,,68,0.218,1.19,us,us6000cbmk,2021-01-09T20:05:19.040Z,"South Shetland Islands",earthquake,4,1.8,0.083,14,reviewed,us,us
2020-10-22T17:25:11.149Z,-54.5704,-56.8719,10,4.6,mb,,90,2.987,0.85,us,us7000c71r,2021-01-09T20:05:39.040Z,"Falkland Islands region",earthquake,10.5,1.9,0.116,22,reviewed,us,us
2020-10-22T05:40:03.217Z,-62.3006,-58.2625,10,4.9,mb,,65,0.197,0.66,us,us6000cb5t,2021-01-09T20:05:17.040Z,"South Shetland Islands",earthquake,5.8,1.8,0.08,50,reviewed,us,us
2020-10-22T01:04:59.444Z,-62.3472,-58.2836,10,4.5,mb,,103,0.208,0.5,us,us7000c70l,2021-01-09T20:05:38.040Z,"South Shetland Islands",earthquake,5.3,1.9,0.157,12,reviewed,us,us
2020-10-21T23:31:21.914Z,-30.7204,-71.4792,39.41,4.2,mb,,79,0.142,0.85,us,us6000cb2n,2021-01-09T20:05:17.040Z,"29 km WSW of Ovalle, Chile",earthquake,4.4,5.8,0.373,2,reviewed,us,us
2020-10-21T23:01:55.397Z,-56.6123,-30.7043,10,4.6,mb,,92,4.036,0.97,us,us7000c6bj,2021-01-09T20:05:32.040Z,"South Sandwich Islands region",earthquake,11.2,1.9,0.146,14,reviewed,us,us
2020-10-21T15:50:51.166Z,-55.9257,-27.0887,35,4.5,mb,,127,5.641,0.72,us,us7000c6bb,2021-01-09T20:05:32.040Z,"South Sandwich Islands region",earthquake,7.3,2,0.145,14,reviewed,us,us
2020-10-21T09:13:06.593Z,-25.5231,-70.9323,20,5.7,mww,,101,0.691,0.64,us,us6000caj9,2021-01-09T20:05:15.040Z,"46 km WSW of Taltal, Chile",earthquake,5.1,1.8,0.053,34,reviewed,us,us
2020-10-21T02:19:54.556Z,-62.34,-58.2801,15.33,4.7,mb,,76,0.206,0.97,us,us7000c6ai,2021-01-09T20:05:31.040Z,"South Shetland Islands",earthquake,6.5,5,0.123,20,reviewed,us,us
2020-10-21T02:00:26.397Z,-62.3153,-58.3144,12.37,5.2,mww,,72,0.18,0.62,us,us6000cagl,2021-01-09T20:05:15.040Z,"South Shetland Islands",earthquake,5.9,3.3,0.086,13,reviewed,us,us
2020-10-20T16:29:25.090Z,-56.8116,-25.8702,35,4.7,mb,,69,6.535,0.7,us,us6000cc5x,2020-12-29T23:08:04.040Z,"South Sandwich Islands region",earthquake,11.2,1.5,0.123,20,reviewed,us,us
2020-10-20T01:09:17.994Z,-30.7329,-71.4348,40.01,4.3,mb,,103,0.182,0.53,us,us6000c9rg,2020-12-29T23:07:50.040Z,"26 km WSW of Ovalle, Chile",earthquake,4.7,4.1,0.153,12,reviewed,us,us
2020-10-19T21:59:05.173Z,-31.734,-70.6107,10,4.1,mb,,95,0.437,1.17,us,us6000c9md,2020-12-29T23:07:46.040Z,"33 km E of Salamanca, Chile",earthquake,2.1,1.9,0.234,5,reviewed,us,us
2020-10-19T11:46:14.193Z,-62.7421,-61.3987,10,4.8,mb,,49,2.355,0.66,us,us6000cc1y,2020-12-29T23:07:40.040Z,"South Shetland Islands",earthquake,8.9,1.8,0.081,49,reviewed,us,us
2020-10-19T03:32:35.414Z,-37.1983,-73.7593,10,4.3,mb,,153,2.062,0.79,us,us6000c9av,2020-12-29T23:07:37.040Z,"39 km W of Arauco, Chile",earthquake,4.1,1.9,0.217,6,reviewed,us,us
2020-10-19T02:08:13.714Z,-58.0733,-25.1895,23.16,4.3,mb,,194,16.443,0.54,us,us6000cc1n,2020-12-29T23:07:37.040Z,"South Sandwich Islands region",earthquake,12,8.6,0.168,10,reviewed,us,us
2020-10-19T01:22:52.253Z,-21.8795,-66.2395,242.87,4.2,mb,,32,2.088,1.17,us,us6000c9a3,2020-12-29T23:07:37.040Z,"70 km WNW of Villazón, Bolivia",earthquake,9.3,9,0.186,8,reviewed,us,us
2020-10-18T21:47:18.380Z,-62.3767,-58.5943,10,4.6,mb,,95,3.425,0.71,us,us6000cbh9,2020-12-29T23:07:36.040Z,"South Shetland Islands",earthquake,9.2,1.9,0.146,14,reviewed,us,us
2020-10-18T16:54:06.197Z,-27.3036,-70.8838,31.65,4.9,mb,,118,0.174,0.84,us,us6000c980,2020-12-29T23:07:36.040Z,"55 km W of Copiapó, Chile",earthquake,3.9,1.9,0.106,28,reviewed,us,us
2020-10-18T14:19:38.694Z,-22.927,-66.2915,228.13,4,mb,,97,1.74,0.68,us,us6000c973,2020-12-29T23:07:35.040Z,"65 km WSW of Abra Pampa, Argentina",earthquake,10.9,10.1,0.232,6,reviewed,us,us
2020-10-18T11:36:59.109Z,-22.082,-63.7627,537.06,4.1,mb,,93,5.094,0.73,us,us6000c96f,2020-12-29T23:07:35.040Z,"11 km SW of Yacuiba, Bolivia",earthquake,15.8,9.6,0.197,7,reviewed,us,us
2020-10-18T00:57:36.705Z,-28.2804,-68.7497,111.18,4.5,mb,,41,1.45,0.85,us,us6000c92h,2020-12-29T23:07:33.040Z,"75 km NW of Vinchina, Argentina",earthquake,6.5,6.2,0.092,35,reviewed,us,us
2020-10-18T00:16:14.959Z,-25.2396,-65.073,10,4.2,mb,,61,3.979,0.7,us,us6000c92b,2020-12-29T23:07:33.040Z,"45 km WNW of El Galpón, Argentina",earthquake,7.8,1.9,0.264,4,reviewed,us,us
2020-10-18T00:05:11.076Z,-62.3472,-58.3987,10,5.2,mww,,85,0.165,0.6,us,us6000c92a,2020-12-29T23:07:33.040Z,"South Shetland Islands",earthquake,3.8,1.6,0.08,15,reviewed,us,us
2020-10-18T00:04:26.892Z,-31.5371,-69.4969,112.71,4.2,mb,,45,0.693,0.99,us,us6000c929,2020-12-29T23:07:33.040Z,"23 km SSW of Calingasta, Argentina",earthquake,1.9,6.6,0.141,14,reviewed,us,us
2020-10-17T19:12:37.229Z,-30.9067,-71.5406,53.34,4,mb,,156,0.246,0.73,us,us6000c916,2020-12-29T23:07:32.040Z,"47 km SW of Ovalle, Chile",earthquake,5.7,8.1,0.517,1,reviewed,us,us
2020-10-17T09:14:41.642Z,-62.349,-58.378,10,4.4,mb,,86,0.174,0.73,us,us6000cbbr,2020-12-29T23:07:30.040Z,"South Shetland Islands",earthquake,4.3,1.9,0.112,23,reviewed,us,us
2020-10-17T03:53:05.613Z,-22.5606,-70.3519,29.03,4.2,mb,,136,0.322,0.89,us,us6000c8wr,2020-12-29T23:07:29.040Z,"54 km SSW of Tocopilla, Chile",earthquake,3.5,5.5,0.236,6,reviewed,us,us
2020-10-16T23:36:55.209Z,-26.6885,-71.2705,10,4.4,mb,,111,0.572,0.99,us,us6000c8vx,2020-12-29T23:07:29.040Z,"119 km NW of Copiapó, Chile",earthquake,3.6,1.8,0.19,9,reviewed,us,us
2020-10-16T21:30:53.933Z,-62.3404,-58.1293,10,4.7,mb,,68,0.27,1.11,us,us6000c8vb,2020-12-29T23:07:28.040Z,"South Shetland Islands",earthquake,5.6,1.8,0.108,26,reviewed,us,us
2020-10-16T18:06:06.407Z,-56.1857,-72.0573,10,4.5,mb,,144,2.467,1.15,us,us6000caqp,2020-12-29T23:07:28.040Z,"281 km WSW of Ushuaia, Argentina",earthquake,8.1,1.9,0.14,16,reviewed,us,us
2020-10-16T12:06:08.594Z,-62.3587,-58.4933,10,4.9,mb,,104,0.145,0.55,us,us6000c8ri,2020-12-29T23:07:27.040Z,"South Shetland Islands",earthquake,5.6,1.9,0.114,24,reviewed,us,us
2020-10-16T11:12:34.263Z,-55.3588,-28.1494,27.83,4.9,mb,,65,4.941,0.51,us,us6000caqe,2020-12-29T23:07:27.040Z,"South Sandwich Islands region",earthquake,11.7,6.1,0.094,36,reviewed,us,us
2020-10-16T01:35:47.783Z,-20.7859,-69.0561,111.49,4.3,mb,,80,0.648,0.55,us,us6000c8mx,2020-12-29T23:07:26.040Z,"130 km ESE of Iquique, Chile",earthquake,5.8,3.1,0.237,5,reviewed,us,us
2020-10-16T01:31:47.086Z,-57.0194,-24.7622,10,4.7,mb,,196,7.178,0.71,us,us6000caq6,2020-12-29T23:07:25.040Z,"South Sandwich Islands region",earthquake,14.9,1.9,0.12,21,reviewed,us,us
2020-10-15T02:20:10.906Z,-31.5425,-68.9639,110.26,4.9,mww,,40,0.238,1.13,us,us6000c8ev,2020-12-29T23:07:22.040Z,"21 km W of Villa Basilio Nievas, Argentina",earthquake,5.1,2.6,0.057,30,reviewed,us,us
2020-10-14T23:18:27.231Z,-31.7188,-68.1737,111.34,4.5,mwr,,42,0.126,1.02,us,us6000c8dv,2020-12-29T23:07:21.040Z,"12 km SE of Caucete, Argentina",earthquake,7.7,3.5,0.052,36,reviewed,us,us
2020-10-14T20:16:09.309Z,-33.0231,-70.0999,116.91,4.3,mb,,111,0.382,0.41,us,us6000c8br,2020-12-29T23:07:21.040Z,"51 km ESE of Los Andes, Chile",earthquake,4.9,5.3,0.267,4,reviewed,us,us
2020-10-14T15:27:27.373Z,-59.6335,-24.8886,10,4.9,mb,,95,8.295,0.68,us,us6000c8ae,2020-12-29T23:07:20.040Z,"South Sandwich Islands region",earthquake,12.1,1.8,0.094,37,reviewed,us,us
2020-10-14T05:57:18.868Z,-21.8445,-70.4723,23.81,4.2,mb,,140,0.557,0.92,us,us6000c86k,2020-12-29T23:07:19.040Z,"39 km NW of Tocopilla, Chile",earthquake,4.2,5.6,0.167,12,reviewed,us,us
2020-10-13T19:07:23.248Z,-34.0036,-72.2235,19.75,4.1,mwr,,81,0.613,0.68,us,us6000c831,2020-12-19T17:22:52.040Z,"72 km SW of San Antonio, Chile",earthquake,3.3,3.8,0.046,45,reviewed,us,us
2020-10-13T17:16:15.828Z,-26.135,-71.1099,10,4.9,mwr,,99,0.459,0.99,us,us6000c826,2020-12-19T17:22:51.040Z,"102 km SW of Taltal, Chile",earthquake,2.2,1.6,0.052,36,reviewed,us,us
2020-10-13T13:38:26.568Z,-21.1728,-67.9931,170.94,4.2,mb,,72,1.318,0.69,us,us6000c80d,2020-12-19T17:22:50.040Z,"Potosi, Bolivia",earthquake,7.7,7.4,0.236,5,reviewed,us,us
2020-10-13T00:30:01.180Z,-23.1064,-69.3145,96.74,4.4,mwr,,74,0.464,1.06,us,us6000c7w7,2020-12-19T17:22:49.040Z,"82 km SSW of Calama, Chile",earthquake,4.3,4.6,0.062,25,reviewed,us,us
2020-10-13T00:19:28.437Z,-31.4943,-68.5648,106.39,4.4,mb,,53,1.934,0.71,us,us6000c7w6,2020-12-19T17:22:49.040Z,"2 km W of Villa Paula de Sarmiento, Argentina",earthquake,7.7,7.7,0.083,42,reviewed,us,us
2020-10-12T14:51:51.683Z,-21.9399,-70.0783,72.23,4.2,mb,,144,0.277,0.83,us,us6000c7rr,2020-12-19T17:22:47.040Z,"20 km NE of Tocopilla, Chile",earthquake,4.3,4,0.216,9,reviewed,us,us
2020-10-12T08:08:36.279Z,-31.6188,-69.9063,123.92,4.4,mb,,131,1.003,1.22,us,us6000c7qh,2020-12-19T17:22:47.040Z,"55 km SW of Calingasta, Argentina",earthquake,5.6,7.3,0.139,16,reviewed,us,us
2020-10-12T00:39:59.447Z,-62.3302,-58.301,10,4.8,mb,,75,0.193,1.36,us,us6000c7md,2020-12-19T17:22:46.040Z,"South Shetland Islands",earthquake,3.6,1.7,0.111,26,reviewed,us,us
2020-10-12T00:29:46.083Z,-20.9132,-68.9687,108.32,4.3,mb,,60,0.787,0.46,us,us6000c7m5,2020-12-19T17:22:46.040Z,"145 km ESE of Iquique, Chile",earthquake,3.7,7.6,0.308,3,reviewed,us,us
2020-10-11T18:26:22.934Z,-24.0467,-66.8496,189.61,4.4,mwr,,44,1.635,0.89,us,us6000c7l3,2020-12-19T17:22:46.040Z,"57 km WNW of San Antonio de los Cobres, Argentina",earthquake,8.3,6.4,,,reviewed,us,guc
2020-10-11T16:47:17.871Z,-23.21,-69.3106,90.46,4.2,mb,,101,0.556,0.59,us,us6000c7kj,2020-12-19T17:22:45.040Z,"92 km SSW of Calama, Chile",earthquake,4.5,4.9,0.304,3,reviewed,us,us
2020-10-11T07:41:33.379Z,-62.3542,-58.108,10,4.4,mb,,109,1.165,0.5,us,us6000c8ig,2020-12-19T17:22:53.040Z,"South Shetland Islands",earthquake,7.3,1.9,0.139,15,reviewed,us,us
2020-10-10T20:58:37.114Z,-62.3293,-58.1804,10,5,mb,,68,0.243,0.78,us,us6000c7e4,2020-12-19T17:22:44.040Z,"South Shetland Islands",earthquake,5.3,1.8,0.088,41,reviewed,us,us
2020-10-10T06:48:42.137Z,-33.7317,-72.46,9.24,4.5,mwr,,175,0.986,0.32,us,us6000c79c,2020-12-19T17:22:43.040Z,"80 km W of San Antonio, Chile",earthquake,2.6,5.1,0.055,32,reviewed,us,us
2020-10-09T17:19:30.416Z,-62.2378,-58.1854,10,4.4,mb,,62,0.223,0.67,us,us6000c8a1,2020-12-19T17:22:52.040Z,"South Shetland Islands",earthquake,6.3,1.9,0.134,20,reviewed,us,us
2020-10-09T08:55:51.522Z,-27.8978,-66.405,163.02,5,mb,,79,2.643,0.7,us,us6000c701,2020-12-19T17:22:41.040Z,"36 km SSW of Andalgalá, Argentina",earthquake,3.5,8.1,0.086,43,reviewed,us,us
2020-10-09T06:01:59.650Z,-33.309,-70.8431,78.78,4.2,mb,,52,0.12,0.71,us,us6000c6z1,2020-12-19T17:22:41.040Z,"3 km SE of Lampa, Chile",earthquake,5.6,7.9,0.263,4,reviewed,us,us
2020-10-09T04:11:45.682Z,-20.7431,-69.124,98.47,4.3,mb,,49,0.599,1.07,us,us6000c6y9,2020-12-19T17:22:40.040Z,"122 km ESE of Iquique, Chile",earthquake,4.5,3.9,0.137,15,reviewed,us,us
2020-10-09T03:15:37.659Z,-38.0984,-73.929,18.81,4.2,mwr,,137,1.47,0.78,us,us6000c6xf,2020-12-19T17:22:40.040Z,"57 km SW of Cañete, Chile",earthquake,6.6,6.1,,,reviewed,us,guc
2020-10-08T15:48:26.691Z,-58.9366,-25.5815,77.2,5.2,mb,,53,7.608,0.76,us,us6000c6sf,2020-12-19T17:22:40.040Z,"South Sandwich Islands region",earthquake,9.6,2.8,0.071,74,reviewed,us,us
2020-10-08T09:02:20.795Z,-62.2529,-58.3946,10,4.8,mb,,54,0.126,1.01,us,us6000c6nn,2020-12-19T17:22:39.040Z,"South Shetland Islands",earthquake,5,1.8,0.098,32,reviewed,us,us
2020-10-08T04:28:55.482Z,-32.7067,-71.6383,33.82,4.4,mwr,,133,0.315,0.72,us,us6000c6m9,2020-12-19T17:22:39.040Z,"36 km NNW of Viña del Mar, Chile",earthquake,3.5,4.6,0.065,23,reviewed,us,us
2020-10-08T03:28:13.729Z,-55.9033,-27.7283,10,4.1,mb,,89,5.286,0.48,us,us6000c81r,2020-12-19T17:22:51.040Z,"South Sandwich Islands region",earthquake,14.7,1.9,0.213,6,reviewed,us,us
2020-10-07T12:36:28.863Z,-62.2813,-58.2355,10,4.7,mb,,59,0.204,0.71,us,us6000c6ep,2020-12-19T17:22:38.040Z,"South Shetland Islands",earthquake,3.2,1.8,0.099,31,reviewed,us,us
2020-10-07T05:34:22.907Z,-28.9862,-71.1571,49.97,4.5,mwr,,91,0.4,0.83,us,us6000c6bs,2020-12-19T17:22:37.040Z,"59 km SW of Vallenar, Chile",earthquake,4.5,6.5,0.04,60,reviewed,us,us
2020-10-06T19:42:43.092Z,-24.0132,-67.6735,169.47,4.1,mb,,72,1.153,1.33,us,us6000c67b,2020-12-12T22:28:43.040Z,"133 km SSE of San Pedro de Atacama, Chile",earthquake,6,10,0.213,6,reviewed,us,us
2020-10-06T13:56:42.481Z,-62.3469,-58.2113,10,5.4,mww,,73,0.237,0.8,us,us6000c63r,2020-12-12T22:28:42.040Z,"South Shetland Islands",earthquake,4.7,1.8,0.065,23,reviewed,us,us
2020-10-06T13:25:11.106Z,-21.4095,-69.872,45.66,4,mb,,149,0.092,0.42,us,us6000c63f,2020-12-12T22:28:42.040Z,"82 km NNE of Tocopilla, Chile",earthquake,5.2,4.4,0.366,2,reviewed,us,us
2020-10-06T11:32:48.846Z,-20.7828,-70.1693,44.53,3.7,ml,,172,0.216,0.63,us,us6000c67v,2020-12-12T22:28:43.040Z,"63 km S of Iquique, Chile",earthquake,6.1,5.6,0.069,28,reviewed,us,us
2020-10-06T08:01:16.057Z,-62.3188,-58.2757,10,4.5,mb,,85,0.198,0.85,us,us6000c733,2020-12-12T22:28:50.040Z,"South Shetland Islands",earthquake,5.4,1.9,0.145,14,reviewed,us,us
2020-10-06T05:16:25.053Z,-32.2684,-71.8269,19.48,4.2,mwr,,133,0.756,0.52,us,us6000c5zh,2020-12-12T22:28:41.040Z,"59 km WNW of La Ligua, Chile",earthquake,2.6,3.9,0.041,56,reviewed,us,us
2020-10-06T05:06:41.803Z,-38.3582,-75.0844,13.96,4.9,mww,,72,2.202,0.55,us,us6000c5zf,2020-12-12T22:28:41.040Z,"Off the coast of Araucania, Chile",earthquake,5.2,3.8,0.065,23,reviewed,us,us
2020-10-05T20:15:03.634Z,-62.2049,-58.2817,10,4.2,mb,,75,0.181,0.81,us,us6000c72p,2020-12-12T22:28:50.040Z,"South Shetland Islands",earthquake,5.2,2,0.199,7,reviewed,us,us
2020-10-05T19:28:20.477Z,-20.2113,-70.3113,32.07,3.7,ml,,177,0.373,0.7,us,us6000c5tp,2020-12-12T22:28:41.040Z,"16 km W of Iquique, Chile",earthquake,4.6,6.8,0.066,30,reviewed,us,us
2020-10-05T19:01:27.434Z,-62.2485,-58.2462,10,5.1,mww,,50,0.195,1.24,us,us6000c5t4,2020-12-12T22:28:40.040Z,"South Shetland Islands",earthquake,4.1,1.7,0.093,11,reviewed,us,us
2020-10-05T18:30:11.578Z,-62.1663,-58.2057,10,4.1,mb,,83,0.225,0.95,us,us6000c72s,2020-12-12T22:28:50.040Z,"South Shetland Islands",earthquake,4.6,2,0.234,5,reviewed,us,us
2020-10-05T17:52:47.386Z,-62.2546,-58.1669,10,4.2,mb,,55,0.232,0.86,us,us6000c72k,2020-12-12T22:28:50.040Z,"South Shetland Islands",earthquake,3.2,1.9,0.159,11,reviewed,us,us
2020-10-03T18:37:20.326Z,-62.4028,-58.4491,6.19,4.9,mb,,100,0.193,1,us,us6000c59c,2020-12-12T22:28:37.040Z,"South Shetland Islands",earthquake,2.5,3.6,0.101,33,reviewed,us,us
2020-10-03T16:26:16.091Z,-62.3041,-58.3258,7.11,4.8,mb,,69,0.171,0.97,us,us6000c589,2020-12-12T22:28:37.040Z,"South Shetland Islands",earthquake,3.9,3.8,0.109,29,reviewed,us,us
2020-10-03T10:43:56.142Z,-62.2918,-58.2609,11.06,4.9,mb,,62,0.195,0.35,us,us6000c6qy,2020-12-12T22:28:47.040Z,"South Shetland Islands",earthquake,6.5,4.7,0.132,18,reviewed,us,us
2020-10-03T07:04:44.807Z,-29.6947,-67.1602,119.28,4.5,mb,,141,2.264,0.8,us,us6000c54h,2020-12-12T22:28:36.040Z,"43 km SW of La Rioja, Argentina",earthquake,11.8,14,0.181,9,reviewed,us,us
2020-10-02T23:33:31.040Z,-62.2965,-58.2947,2.77,4.7,mb,,66,0.182,0.86,us,us6000c6px,2020-12-12T22:28:47.040Z,"South Shetland Islands",earthquake,7.3,3.1,0.108,26,reviewed,us,us
2020-10-02T12:37:48.119Z,-62.3528,-58.3433,10,4.7,mb,,84,0.189,1.34,us,us6000c4re,2020-12-12T22:28:35.040Z,"South Shetland Islands",earthquake,5.4,1.9,0.12,21,reviewed,us,us
2020-10-02T10:17:33.283Z,-62.3622,-58.2612,10,5.7,mww,,70,0.225,0.59,us,us6000c4p5,2020-12-12T22:28:34.040Z,"South Shetland Islands",earthquake,6.2,1.8,0.049,40,reviewed,us,us
2020-10-02T06:21:29.079Z,-62.318,-58.3591,9.78,4.4,mb,,76,0.163,0.92,us,us6000c6q1,2020-12-12T22:28:47.040Z,"South Shetland Islands",earthquake,5.8,5.5,0.155,12,reviewed,us,us
2020-10-01T23:13:03.402Z,-24.1633,-67.033,174.54,4.5,mwr,,40,1.599,1.23,us,us6000c4dw,2020-12-12T22:28:32.040Z,"72 km W of San Antonio de los Cobres, Argentina",earthquake,5.6,5.8,,,reviewed,us,guc
2020-10-01T22:02:48.928Z,-62.3101,-58.045,1.66,4.5,mb,,69,0.298,0.58,us,us6000c6h9,2020-12-12T22:28:46.040Z,"South Shetland Islands",earthquake,5.5,4.7,0.14,15,reviewed,us,us
2020-10-01T21:50:46.399Z,-62.2826,-58.1989,1.16,4.6,mb,,58,0.221,0.83,us,us6000c6h4,2020-12-12T22:28:46.040Z,"South Shetland Islands",earthquake,6.1,4.6,0.132,17,reviewed,us,us
2020-10-01T16:50:02.581Z,-24.1584,-66.8462,184.88,4.1,mb,,112,1.713,1.26,us,us6000c416,2020-12-12T22:28:30.040Z,"53 km W of San Antonio de los Cobres, Argentina",earthquake,8.1,6.8,0.52,2,reviewed,us,us
2020-10-01T06:41:03.138Z,-55.4632,-28.047,25.2,4.7,mb,,58,5.016,0.42,us,us6000c6gb,2020-12-12T22:28:44.040Z,"South Sandwich Islands region",earthquake,11.5,5.5,0.114,23,reviewed,us,us
2020-10-01T05:30:18.730Z,-22.5454,-66.3171,250.32,4.5,mb,,45,1.765,0.56,us,us6000c3q5,2020-12-12T22:28:28.040Z,"66 km WNW of Abra Pampa, Argentina",earthquake,8.2,8.3,0.15,13,reviewed,us,us
2020-10-01T04:07:07.575Z,-21.0306,-66.9519,254.06,4.1,mb,,54,2.225,0.76,us,us6000c3nx,2020-12-12T22:28:28.040Z,"64 km SSW of Uyuni, Bolivia",earthquake,5.6,9.6,0.165,10,reviewed,us,us
2020-10-01T02:38:48.406Z,-57.7893,-25.6858,48.41,4.5,mb,,97,32.456,0.45,us,us6000c6gf,2020-12-12T22:28:45.040Z,"South Sandwich Islands region",earthquake,9.6,9.5,0.156,12,reviewed,us,us
2020-09-30T16:58:42.110Z,-62.334,-58.4956,10,4.8,mb,,98,0.124,1.07,us,us6000c39r,2020-12-12T22:28:24.040Z,"South Shetland Islands",earthquake,6.9,1.8,0.144,15,reviewed,us,us
2020-09-30T14:35:39.298Z,-62.1074,-58.0363,5,4.7,mb,,68,0.321,0.84,us,us6000c64y,2020-12-12T22:28:43.040Z,"South Shetland Islands",earthquake,4.6,1.8,0.08,50,reviewed,us,us
2020-09-29T14:24:31.669Z,-33.6998,-70.8277,85.25,4.5,mb,,41,0.154,0.37,us,us6000c2lq,2020-12-05T21:03:07.040Z,"8 km WNW of Buin, Chile",earthquake,4.9,4.5,0.15,13,reviewed,us,us
2020-09-29T11:34:50.880Z,-62.4296,-58.22,10,4.8,mb,,85,1.122,0.62,us,us6000c2id,2020-12-05T21:03:06.040Z,"South Shetland Islands",earthquake,6.3,1.9,0.125,20,reviewed,us,us
2020-09-29T04:40:33.110Z,-55.5145,-28.2011,35,4.3,mb,,62,4.939,0.68,us,us6000c4tu,2020-12-05T21:03:12.040Z,"South Sandwich Islands region",earthquake,13.5,1.9,0.16,11,reviewed,us,us
