>
-67.2630111110	-58.3644000000
-67.2593555560	-58.3646388890
-67.2557000000	-58.3648777780
-67.2520472220	-58.3651138890
-67.2510790890	-58.3651756850
-67.2509887870	-58.3651814490
-67.2502488850	-58.3652286770
-67.2495374190	-58.3652740890
-67.2483916670	-58.3653472220
-67.2447361110	-58.3655833330
-67.2443599350	-58.3656070580
-67.2442446340	-58.3656143300
-67.2411852900	-58.3658072830
-67.2410805560	-58.3658138890
-67.2392513890	-58.3659305550
-67.2374222220	-58.3660472220
-67.2361875540	-58.3661241540
-67.2337666670	-58.3662750000
-67.2321039790	-58.3663798660
-67.2301111110	-58.3665055560
-67.2290704990	-58.3665703470
-67.2264527780	-58.3667333330
-67.2241638230	-58.3668741120
-67.2227944440	-58.3669583330
-67.2198321910	-58.3671406600
-67.2191388890	-58.3671833330
-67.2170634760	-58.3673109780
-67.2154805560	-58.3674083330
-67.2119516760	-58.3676226920
-67.2118222220	-58.3676305560
-67.2092270180	-58.3677881990
-67.2081638890	-58.3678527780
-67.2045055560	-58.3680722220
-67.2020337080	-58.3682203830
-67.2008444440	-58.3682916670
-67.2005248060	-58.3683105970
-67.1984670720	-58.3684324680
-67.1984344210	-58.3684344020
-67.1974964510	-58.3684899530
-67.1971861110	-58.3685083330
-67.1935250000	-58.3687250000
-67.1898666670	-58.3689416670
-67.1887181750	-58.3690087640
-67.1862055560	-58.3691555560
-67.1842190580	-58.3692716100
-67.1825444440	-58.3693694440
-67.1811681380	-58.3694488670
-67.1788861110	-58.3695805560
-67.1752250000	-58.3697916670
-67.1715611110	-58.3700000000
-67.1679000000	-58.3702083330
-67.1651033560	-58.3703653530
-67.1642388890	-58.3704138890
-67.1605777780	-58.3706194440
-67.1569138890	-58.3708250000
-67.1532500000	-58.3710277780
-67.1531895230	-58.3710311280
-67.1495888890	-58.3712305560
-67.1473365270	-58.3713535050
-67.1338773100	-58.3720818440
-67.1328960200	-58.3721346660
-67.1321593490	-58.3721743200
-67.1300626210	-58.3722862690
-67.1276055560	-58.3724166670
-67.1267481010	-58.3724614880
-67.1239388890	-58.3726083330
-67.1202750000	-58.3728027780
-67.1166111110	-58.3729916670
-67.1164660920	-58.3729992470
-67.1152267960	-58.3730640290
-67.1152220760	-58.3730642750
-67.1152267960	-58.3730640290
-67.1152220760	-58.3730642750
-67.1129444440	-58.3731833330
-67.1092777780	-58.3733694440
-67.1074100570	-58.3734656600
-67.1056111110	-58.3735583330
-67.1019472220	-58.3737444440
-67.0982805560	-58.3739277780
-67.0946138890	-58.3741111110
-67.0909444440	-58.3742944440
-67.0895895980	-58.3743611600
-67.0887808130	-58.3744009870
-67.0872777780	-58.3744750000
-67.0836111110	-58.3746555560
-67.0809285910	-58.3747856170
-67.0799444440	-58.3748333330
-67.0762750000	-58.3750111110
-67.0726083330	-58.3751888890
-67.0722366610	-58.3752066140
-67.0689388890	-58.3753638890
-67.0652694440	-58.3755361110
-67.0616000000	-58.3757083330
-67.0596217690	-58.3758011800
-67.0579305560	-58.3758805560
-67.0542638890	-58.3760500000
-67.0505916670	-58.3762194440
-67.0469222220	-58.3763861110
-67.0432527780	-58.3765527780
-67.0395833330	-58.3767194440
-67.0380982930	-58.3767857710
-67.0359138890	-58.3768833330
-67.0322416670	-58.3770444440
-67.0285722220	-58.3772083330
-67.0249000000	-58.3773666670
-67.0212277780	-58.3775277780
-67.0185131640	-58.3776428560
-67.0175583330	-58.3776833330
-67.0171602860	-58.3777004950
-67.0138861110	-58.3778416670
-67.0102138890	-58.3779972220
-67.0065416670	-58.3781500000
-67.0028694440	-58.3783027780
-67.0015305050	-58.3783584830
-66.9991972220	-58.3784555560
-66.9955250000	-58.3786055560
-66.9918500000	-58.3787555560
-66.9881777780	-58.3789027780
-66.9845055560	-58.3790500000
-66.9824189060	-58.3791320150
-66.9808305560	-58.3791944440
-66.9771583330	-58.3793388890
-66.9734833330	-58.3794833330
-66.9698083330	-58.3796250000
-66.9661361110	-58.3797666670
-66.9624611110	-58.3799055560
-66.9587861110	-58.3800444440
-66.9551111110	-58.3801805560
-66.9514361110	-58.3803166670
-66.9477611110	-58.3804500000
-66.9440861110	-58.3805833330
-66.9404111110	-58.3807166670
-66.9379446280	-58.3808042890
-66.9367361110	-58.3808472220
-66.9330583330	-58.3809777780
-66.9325691980	-58.3809947850
-66.9293833330	-58.3811055560
-66.9257055560	-58.3812333330
-66.9220305560	-58.3813583330
-66.9183527780	-58.3814833330
-66.9157556950	-58.3815697060
-66.9146777780	-58.3816055560
-66.9126784340	-58.3816719990
-66.9110000000	-58.3817277780
-66.9073222220	-58.3818500000
-66.9036472220	-58.3819694440
-66.8999694440	-58.3820888890
-66.8962916670	-58.3822055560
-66.8926138890	-58.3823222220
-66.8889361110	-58.3824361110
-66.8852583330	-58.3825500000
-66.8815805560	-58.3826611110
-66.8809348940	-58.3826806170
-66.8779027780	-58.3827722220
-66.8742222220	-58.3828833330
-66.8705444440	-58.3829916670
-66.8668666670	-58.3831000000
-66.8631888890	-58.3832055560
-66.8595083330	-58.3833111110
-66.8576718440	-58.3833624330
-66.8558305560	-58.3834138890
-66.8521500000	-58.3835166670
-66.8484722220	-58.3836194440
-66.8447916670	-58.3837194440
-66.8411111110	-58.3838166670
-66.8374333330	-58.3839166670
-66.8351776270	-58.3839745490
-66.8337527780	-58.3840111110
-66.8300722220	-58.3841083330
-66.8278973420	-58.3841641420
-66.8263916670	-58.3842027780
-66.8256165280	-58.3842220830
-66.8227111110	-58.3842944440
-66.8190305560	-58.3843861110
-66.8153500000	-58.3844750000
-66.8143099860	-58.3845001170
-66.8116694440	-58.3845638890
-66.8079888890	-58.3846527780
-66.8043083330	-58.3847388890
-66.8006277780	-58.3848250000
-66.7969472220	-58.3849083330
-66.7932666670	-58.3849916670
-66.7895833330	-58.3850750000
-66.7859027780	-58.3851555560
-66.7822222220	-58.3852333330
-66.7785388890	-58.3853111110
-66.7748583330	-58.3853888890
-66.7711777780	-58.3854638890
-66.7674944440	-58.3855388890
-66.7656541660	-58.3855750000
-66.7649361700	-58.3855890890
-66.7638138890	-58.3856111110
-66.7601305560	-58.3856833330
-66.7564500000	-58.3857527780
-66.7527666670	-58.3858222220
-66.7490833330	-58.3858916670
-66.7465474640	-58.3859375990
-66.7454027780	-58.3859583330
-66.7450529690	-58.3859646650
-66.7417194440	-58.3860250000
-66.7380361110	-58.3860888890
-66.7343527780	-58.3861527780
-66.7306722220	-58.3862138890
-66.7269888890	-58.3862750000
-66.7233055560	-58.3863333330
-66.7196222220	-58.3863916670
-66.7159388890	-58.3864500000
-66.7122555560	-58.3865055560
-66.7098906710	-58.3865412250
-66.7085722220	-58.3865611110
-66.7048888890	-58.3866138890
-66.7012055560	-58.3866666670
-66.7009503120	-58.3866701320
-66.7009482320	-58.3866701600
-66.6975222220	-58.3867166670
-66.6938388890	-58.3867666670
-66.6903400670	-58.3868115230
-66.6901555560	-58.3868138890
-66.6864722220	-58.3868611110
-66.6827888890	-58.3869083330
-66.6791055560	-58.3869527780
-66.6754194440	-58.3869972220
-66.6717361110	-58.3870388890
-66.6680527780	-58.3870805560
-66.6650556830	-58.3871121990
-66.6643694440	-58.3871194440
-66.6606861110	-58.3871583330
-66.6583236430	-58.3871832580
-66.6570000000	-58.3871972220
-66.6533166670	-58.3872333330
-66.6496333330	-58.3872666670
-66.6486313100	-58.3872757280
-66.6459472220	-58.3873000000
-66.6450627320	-58.3873080040
-66.6435648130	-58.3873215600
-66.6422638890	-58.3873333330
-66.6385805560	-58.3873638890
-66.6348944440	-58.3873944440
-66.6312111110	-58.3874250000
-66.6275277780	-58.3874527780
-66.6238416670	-58.3874777780
-66.6201583330	-58.3875027780
-66.6171831650	-58.3875229560
-66.6164722220	-58.3875277780
-66.6127888890	-58.3875500000
-66.6091027780	-58.3875722220
-66.6054194440	-58.3875916670
-66.6017333330	-58.3876111110
-66.5980500000	-58.3876277780
-66.5943666670	-58.3876444440
-66.5906805560	-58.3876583330
-66.5869972220	-58.3876750000
-66.5833111110	-58.3876861110
-66.5804801210	-58.3876946450
-66.5796250000	-58.3876972220
-66.5759416670	-58.3877083330
-66.5741415220	-58.3877124030
-66.5722555560	-58.3877166670
-66.5685722220	-58.3877250000
-66.5648861110	-58.3877333330
-66.5612027780	-58.3877388890
-66.5575166670	-58.3877416670
-66.5540059260	-58.3877443140
-66.5538333330	-58.3877444440
-66.5501472220	-58.3877472220
-66.5464638890	-58.3877472220
-66.5427777780	-58.3877472220
-66.5405044080	-58.3877455070
-66.5390944440	-58.3877444440
-66.5354083330	-58.3877416670
-66.5346986250	-58.3877405960
-66.5317250000	-58.3877361110
-66.5280388890	-58.3877305560
-66.5243527780	-58.3877250000
-66.5206694440	-58.3877166670
-66.5169833330	-58.3877055560
-66.5133000000	-58.3876972220
-66.5096138890	-58.3876833330
-66.5059305560	-58.3876722220
-66.5022444440	-58.3876583330
-66.5007586590	-58.3876516100
-66.4985611110	-58.3876416670
-66.4958583680	-58.3876294460
-66.4948750000	-58.3876250000
-66.4940203850	-58.3876211330
-66.4911916670	-58.3876083330
-66.4875055560	-58.3875888890
-66.4838222220	-58.3875666670
-66.4801388890	-58.3875444440
-66.4764527780	-58.3875222220
-66.4727694440	-58.3875000000
-66.4690833330	-58.3874722220
-66.4678821060	-58.3874640690
-66.4654000000	-58.3874472220
-66.4617138890	-58.3874194440
-66.4580305560	-58.3873888890
-66.4543472220	-58.3873611110
-66.4508284720	-58.3873292910
-66.4506611110	-58.3873277780
-66.4469777780	-58.3872944440
-66.4432944440	-58.3872611110
-66.4396083330	-58.3872277780
-66.4359250000	-58.3871888890
-66.4322416670	-58.3871527780
-66.4285583330	-58.3871138890
-66.4248722220	-58.3870722220
-66.4211888890	-58.3870333330
-66.4175055560	-58.3869888890
-66.4138222220	-58.3869444440
-66.4133848510	-58.3869391670
-66.4120153980	-58.3869226430
-66.4107152860	-58.3869069550
-66.4101388890	-58.3869000000
-66.4064555560	-58.3868555560
-66.4027694440	-58.3868083330
-66.3990861110	-58.3867583330
-66.3954027780	-58.3867083330
-66.3917194440	-58.3866583330
-66.3880361110	-58.3866055560
-66.3843527780	-58.3865500000
-66.3839176060	-58.3865437650
-66.3806694440	-58.3864972220
